1.00,s,84.34,MB/s,762344.96,iops,average=,84.34,MB/s,762344.96,iops
2.01,s,84.74,MB/s,765997.79,iops,average=,84.54,MB/s,764184.57,iops
3.03,s,83.44,MB/s,754268.04,iops,average=,84.17,MB/s,760863.19,iops
4.04,s,81.81,MB/s,739479.94,iops,average=,83.58,MB/s,755496.75,iops
5.06,s,81.03,MB/s,732457.52,iops,average=,83.07,MB/s,750878.87,iops
6.07,s,82.05,MB/s,741703.08,iops,average=,82.90,MB/s,749345.97,iops
7.09,s,84.50,MB/s,763826.69,iops,average=,83.13,MB/s,751419.87,iops
8.10,s,82.19,MB/s,742937.08,iops,average=,83.01,MB/s,750357.58,iops
9.12,s,81.29,MB/s,734771.56,iops,average=,82.82,MB/s,748616.34,iops
10.14,s,82.16,MB/s,742675.91,iops,average=,82.75,MB/s,748021.78,iops
11.15,s,85.15,MB/s,769669.00,iops,average=,82.97,MB/s,749991.73,iops
12.17,s,82.68,MB/s,747357.48,iops,average=,82.94,MB/s,749772.02,iops
13.18,s,83.04,MB/s,750598.33,iops,average=,82.95,MB/s,749835.62,iops
14.19,s,81.02,MB/s,732410.24,iops,average=,82.81,MB/s,748589.71,iops
15.21,s,83.31,MB/s,753101.99,iops,average=,82.85,MB/s,748891.99,iops
16.23,s,84.04,MB/s,759704.34,iops,average=,82.92,MB/s,749570.64,iops
17.25,s,84.41,MB/s,763043.93,iops,average=,83.01,MB/s,750366.30,iops
18.27,s,83.54,MB/s,755121.17,iops,average=,83.04,MB/s,750631.49,iops
19.29,s,84.22,MB/s,761291.94,iops,average=,83.10,MB/s,751194.53,iops
20.31,s,84.22,MB/s,761297.54,iops,average=,83.16,MB/s,751701.61,iops
21.33,s,84.49,MB/s,763711.66,iops,average=,83.22,MB/s,752275.53,iops
22.35,s,84.45,MB/s,763397.97,iops,average=,83.28,MB/s,752782.70,iops
23.37,s,85.00,MB/s,768337.26,iops,average=,83.35,MB/s,753461.03,iops
24.38,s,83.44,MB/s,754252.47,iops,average=,83.36,MB/s,753494.09,iops
25.40,s,83.56,MB/s,755381.42,iops,average=,83.36,MB/s,753569.80,iops
26.42,s,79.74,MB/s,720839.58,iops,average=,83.23,MB/s,752308.25,iops
27.44,s,65.48,MB/s,591876.59,iops,average=,82.57,MB/s,746377.10,iops
28.45,s,71.17,MB/s,643327.37,iops,average=,82.16,MB/s,742713.56,iops
29.46,s,71.38,MB/s,645212.76,iops,average=,81.79,MB/s,739351.48,iops
30.48,s,17.32,MB/s,156561.64,iops,average=,79.64,MB/s,719921.50,iops
31.48,s,77.90,MB/s,704199.71,iops,average=,79.59,MB/s,719420.28,iops
32.50,s,1.60,MB/s,14435.56,iops,average=,77.15,MB/s,697430.06,iops
33.50,s,1.52,MB/s,13762.13,iops,average=,74.90,MB/s,677013.52,iops
34.50,s,1.52,MB/s,13738.44,iops,average=,72.77,MB/s,657780.74,iops
35.50,s,1.52,MB/s,13760.20,iops,average=,70.76,MB/s,639632.23,iops
36.50,s,1.52,MB/s,13759.99,iops,average=,68.86,MB/s,622478.28,iops
37.50,s,1.23,MB/s,11112.09,iops,average=,67.06,MB/s,606169.10,iops
38.50,s,0.97,MB/s,8809.30,iops,average=,65.34,MB/s,590648.31,iops
39.50,s,39.06,MB/s,353058.15,iops,average=,64.68,MB/s,584631.86,iops
40.51,s,25.00,MB/s,226018.87,iops,average=,63.69,MB/s,575703.59,iops
41.51,s,1.09,MB/s,9848.87,iops,average=,62.17,MB/s,562013.01,iops
42.51,s,1.09,MB/s,9867.44,iops,average=,60.74,MB/s,549021.94,iops
43.51,s,1.09,MB/s,9868.47,iops,average=,59.37,MB/s,536628.20,iops
44.51,s,1.09,MB/s,9848.35,iops,average=,58.06,MB/s,524790.85,iops
45.51,s,59.06,MB/s,533854.93,iops,average=,58.08,MB/s,524990.05,iops
46.53,s,83.63,MB/s,755997.46,iops,average=,58.63,MB/s,530021.52,iops
47.55,s,36.87,MB/s,333252.22,iops,average=,58.17,MB/s,525803.91,iops
1.00,s,82.20,MB/s,743068.44,iops,average=,82.20,MB/s,743068.44,iops
2.01,s,83.24,MB/s,752415.64,iops,average=,82.72,MB/s,747775.14,iops
3.03,s,20.12,MB/s,181906.98,iops,average=,61.75,MB/s,558228.86,iops
4.03,s,1.90,MB/s,17181.23,iops,average=,46.86,MB/s,423589.78,iops
5.03,s,1.90,MB/s,17198.98,iops,average=,37.92,MB/s,342809.86,iops
6.03,s,1.90,MB/s,17215.42,iops,average=,31.95,MB/s,288822.79,iops
7.03,s,1.90,MB/s,17191.54,iops,average=,27.68,MB/s,250189.45,iops
8.03,s,1.90,MB/s,17199.34,iops,average=,24.47,MB/s,221177.85,iops
9.03,s,1.90,MB/s,17167.67,iops,average=,21.97,MB/s,198588.04,iops
10.03,s,1.90,MB/s,17199.70,iops,average=,19.97,MB/s,180505.45,iops
11.04,s,1.90,MB/s,17188.45,iops,average=,18.33,MB/s,165700.10,iops
12.04,s,1.91,MB/s,17229.21,iops,average=,16.97,MB/s,153359.21,iops
13.04,s,1.90,MB/s,17190.35,iops,average=,15.81,MB/s,142909.51,iops
14.04,s,1.90,MB/s,17169.66,iops,average=,14.82,MB/s,133948.02,iops
15.04,s,1.90,MB/s,17197.14,iops,average=,13.96,MB/s,126180.53,iops
16.04,s,1.90,MB/s,17217.42,iops,average=,13.21,MB/s,119383.49,iops
17.04,s,0.30,MB/s,2689.91,iops,average=,12.45,MB/s,112531.50,iops
18.04,s,0.00,MB/s,0.00,iops,average=,11.76,MB/s,106292.04,iops
19.04,s,0.00,MB/s,0.00,iops,average=,11.14,MB/s,100708.45,iops
20.04,s,0.00,MB/s,0.00,iops,average=,10.58,MB/s,95682.19,iops
21.04,s,0.00,MB/s,0.00,iops,average=,10.08,MB/s,91133.79,iops
22.04,s,0.00,MB/s,0.00,iops,average=,9.62,MB/s,86998.19,iops
23.04,s,0.00,MB/s,0.00,iops,average=,9.21,MB/s,83221.59,iops
24.04,s,0.00,MB/s,0.00,iops,average=,8.82,MB/s,79759.29,iops
25.04,s,0.00,MB/s,0.00,iops,average=,8.47,MB/s,76573.58,iops
26.04,s,0.00,MB/s,0.00,iops,average=,8.15,MB/s,73632.58,iops
27.04,s,0.00,MB/s,0.00,iops,average=,7.84,MB/s,70909.14,iops
28.04,s,0.00,MB/s,0.00,iops,average=,7.56,MB/s,68379.97,iops
29.04,s,0.00,MB/s,0.00,iops,average=,7.30,MB/s,66025.02,iops
30.04,s,0.00,MB/s,0.00,iops,average=,7.06,MB/s,63826.87,iops
31.04,s,0.00,MB/s,0.00,iops,average=,6.83,MB/s,61770.36,iops
32.04,s,0.00,MB/s,0.00,iops,average=,6.62,MB/s,59842.24,iops
33.04,s,0.00,MB/s,0.00,iops,average=,6.42,MB/s,58030.85,iops
34.04,s,0.00,MB/s,0.00,iops,average=,6.23,MB/s,56325.89,iops
35.04,s,0.00,MB/s,0.00,iops,average=,6.05,MB/s,54718.26,iops
36.04,s,0.00,MB/s,0.00,iops,average=,5.89,MB/s,53199.84,iops
37.04,s,0.00,MB/s,0.00,iops,average=,5.73,MB/s,51763.43,iops
38.04,s,0.00,MB/s,0.00,iops,average=,5.58,MB/s,50402.55,iops
39.04,s,0.00,MB/s,0.00,iops,average=,5.43,MB/s,49111.39,iops
40.04,s,0.00,MB/s,0.00,iops,average=,5.30,MB/s,47884.73,iops
41.04,s,0.00,MB/s,0.00,iops,average=,5.17,MB/s,46717.16,iops
42.04,s,0.00,MB/s,0.00,iops,average=,5.05,MB/s,45605.82,iops
43.04,s,0.00,MB/s,0.00,iops,average=,4.93,MB/s,44546.13,iops
44.04,s,0.00,MB/s,0.00,iops,average=,4.82,MB/s,43534.57,iops
45.04,s,0.00,MB/s,0.00,iops,average=,4.71,MB/s,42567.94,iops
46.04,s,0.00,MB/s,0.00,iops,average=,4.61,MB/s,41640.96,iops
47.04,s,0.00,MB/s,0.00,iops,average=,4.51,MB/s,40755.72,iops
48.04,s,0.00,MB/s,0.00,iops,average=,4.41,MB/s,39907.34,iops
49.04,s,0.00,MB/s,0.00,iops,average=,4.32,MB/s,39093.56,iops
50.04,s,0.00,MB/s,0.00,iops,average=,4.24,MB/s,38312.31,iops
51.05,s,0.00,MB/s,0.00,iops,average=,4.15,MB/s,37558.76,iops
52.05,s,0.00,MB/s,0.00,iops,average=,4.08,MB/s,36837.08,iops
53.05,s,0.00,MB/s,0.00,iops,average=,4.00,MB/s,36142.61,iops
54.05,s,0.00,MB/s,0.00,iops,average=,3.92,MB/s,35473.85,iops
55.05,s,13.64,MB/s,123323.24,iops,average=,4.10,MB/s,37069.86,iops
56.05,s,83.95,MB/s,758900.81,iops,average=,5.53,MB/s,50012.03,iops
57.07,s,83.63,MB/s,755980.32,iops,average=,6.92,MB/s,62560.79,iops
58.08,s,84.65,MB/s,765173.33,iops,average=,8.28,MB/s,74833.45,iops
1.00,s,81.50,MB/s,736720.85,iops,average=,81.50,MB/s,736720.85,iops
2.01,s,84.36,MB/s,762536.27,iops,average=,82.94,MB/s,749721.03,iops
3.03,s,82.07,MB/s,741860.33,iops,average=,82.65,MB/s,747088.08,iops
4.05,s,83.37,MB/s,753622.98,iops,average=,82.83,MB/s,748732.67,iops
5.07,s,82.76,MB/s,748063.20,iops,average=,82.81,MB/s,748598.07,iops
6.08,s,82.54,MB/s,746155.24,iops,average=,82.77,MB/s,748189.43,iops
7.10,s,85.17,MB/s,769846.82,iops,average=,83.11,MB/s,751285.84,iops
8.11,s,84.24,MB/s,761448.10,iops,average=,83.25,MB/s,752556.80,iops
9.13,s,82.32,MB/s,744108.19,iops,average=,83.15,MB/s,751616.77,iops
10.14,s,84.70,MB/s,765648.61,iops,average=,83.30,MB/s,753019.79,iops
11.16,s,83.74,MB/s,756962.90,iops,average=,83.34,MB/s,753378.31,iops
12.17,s,84.52,MB/s,763995.78,iops,average=,83.44,MB/s,754263.35,iops
13.19,s,83.70,MB/s,756642.04,iops,average=,83.46,MB/s,754446.32,iops
14.20,s,83.23,MB/s,752321.12,iops,average=,83.44,MB/s,754294.52,iops
15.22,s,81.95,MB/s,740812.62,iops,average=,83.35,MB/s,753395.21,iops
16.23,s,84.89,MB/s,767320.58,iops,average=,83.44,MB/s,754265.25,iops
17.25,s,85.33,MB/s,771346.65,iops,average=,83.55,MB/s,755270.09,iops
18.26,s,84.84,MB/s,766863.37,iops,average=,83.62,MB/s,755914.30,iops
19.28,s,84.78,MB/s,766348.89,iops,average=,83.68,MB/s,756463.46,iops
20.29,s,82.78,MB/s,748315.89,iops,average=,83.64,MB/s,756056.04,iops
21.31,s,83.95,MB/s,758867.33,iops,average=,83.65,MB/s,756189.92,iops
22.32,s,83.21,MB/s,752134.61,iops,average=,83.63,MB/s,756005.53,iops
23.33,s,84.98,MB/s,768128.37,iops,average=,83.69,MB/s,756532.63,iops
24.35,s,84.24,MB/s,761512.11,iops,average=,83.72,MB/s,756740.19,iops
25.36,s,84.78,MB/s,766367.94,iops,average=,83.76,MB/s,757125.28,iops
26.38,s,83.57,MB/s,755415.66,iops,average=,83.75,MB/s,757059.49,iops
27.40,s,82.75,MB/s,748019.56,iops,average=,83.71,MB/s,756723.36,iops
28.42,s,55.09,MB/s,498023.13,iops,average=,82.69,MB/s,747432.99,iops
29.43,s,55.77,MB/s,504127.16,iops,average=,81.76,MB/s,739083.42,iops
30.44,s,79.17,MB/s,715682.25,iops,average=,81.68,MB/s,738307.34,iops
31.45,s,32.46,MB/s,293405.16,iops,average=,80.09,MB/s,723970.31,iops
32.46,s,55.23,MB/s,499238.01,iops,average=,79.32,MB/s,717005.39,iops
33.47,s,67.59,MB/s,611005.73,iops,average=,78.96,MB/s,713791.54,iops
34.49,s,83.29,MB/s,752855.60,iops,average=,79.09,MB/s,714942.62,iops
35.51,s,37.15,MB/s,335798.67,iops,average=,77.89,MB/s,704040.12,iops
1.00,s,87.77,MB/s,793382.84,iops,average=,87.77,MB/s,793382.84,iops
2.01,s,88.69,MB/s,801669.50,iops,average=,88.23,MB/s,797556.70,iops
3.03,s,6.81,MB/s,61560.63,iops,average=,60.95,MB/s,550958.70,iops
4.03,s,1.90,MB/s,17180.97,iops,average=,46.28,MB/s,418389.47,iops
5.03,s,1.90,MB/s,17190.24,iops,average=,37.46,MB/s,338627.95,iops
6.03,s,1.90,MB/s,17191.48,iops,average=,31.56,MB/s,285322.23,iops
7.03,s,1.90,MB/s,17216.37,iops,average=,27.35,MB/s,247184.95,iops
8.03,s,1.90,MB/s,17180.16,iops,average=,24.18,MB/s,218541.50,iops
9.03,s,1.90,MB/s,17200.57,iops,average=,21.71,MB/s,196244.91,iops
10.03,s,1.90,MB/s,17198.62,iops,average=,19.74,MB/s,178394.10,iops
11.03,s,1.90,MB/s,17186.50,iops,average=,18.12,MB/s,163778.82,iops
12.03,s,1.90,MB/s,17188.02,iops,average=,16.77,MB/s,151593.15,iops
13.04,s,1.90,MB/s,17195.50,iops,average=,15.63,MB/s,141278.76,iops
14.04,s,1.90,MB/s,17187.49,iops,average=,14.65,MB/s,132434.11,iops
15.04,s,1.90,MB/s,17201.34,iops,average=,13.80,MB/s,124767.25,iops
16.04,s,1.26,MB/s,11380.41,iops,average=,13.02,MB/s,117693.72,iops
17.04,s,0.00,MB/s,0.00,iops,average=,12.26,MB/s,110783.27,iops
18.04,s,0.00,MB/s,0.00,iops,average=,11.58,MB/s,104640.72,iops
19.04,s,0.00,MB/s,0.00,iops,average=,10.97,MB/s,99143.56,iops
20.04,s,0.00,MB/s,0.00,iops,average=,10.42,MB/s,94195.10,iops
21.04,s,0.00,MB/s,0.00,iops,average=,9.93,MB/s,89717.16,iops
22.04,s,0.00,MB/s,0.00,iops,average=,9.47,MB/s,85645.65,iops
23.04,s,0.00,MB/s,0.00,iops,average=,9.06,MB/s,81927.66,iops
24.04,s,0.00,MB/s,0.00,iops,average=,8.69,MB/s,78519.04,iops
25.04,s,0.00,MB/s,0.00,iops,average=,8.34,MB/s,75382.72,iops
26.04,s,0.00,MB/s,0.00,iops,average=,8.02,MB/s,72487.32,iops
27.04,s,0.00,MB/s,0.00,iops,average=,7.72,MB/s,69806.12,iops
28.04,s,0.00,MB/s,0.00,iops,average=,7.45,MB/s,67316.20,iops
29.04,s,0.00,MB/s,0.00,iops,average=,7.19,MB/s,64997.78,iops
30.04,s,0.00,MB/s,0.00,iops,average=,6.95,MB/s,62833.74,iops
31.04,s,0.00,MB/s,0.00,iops,average=,6.73,MB/s,60809.16,iops
32.04,s,0.00,MB/s,0.00,iops,average=,6.52,MB/s,58910.97,iops
33.04,s,0.00,MB/s,0.00,iops,average=,6.32,MB/s,57127.71,iops
34.04,s,0.00,MB/s,0.00,iops,average=,6.13,MB/s,55449.23,iops
35.04,s,0.00,MB/s,0.00,iops,average=,5.96,MB/s,53866.57,iops
36.04,s,0.00,MB/s,0.00,iops,average=,5.79,MB/s,52371.74,iops
37.04,s,0.00,MB/s,0.00,iops,average=,5.64,MB/s,50957.64,iops
38.04,s,0.00,MB/s,0.00,iops,average=,5.49,MB/s,49617.90,iops
39.04,s,0.00,MB/s,0.00,iops,average=,5.35,MB/s,48346.81,iops
40.04,s,0.00,MB/s,0.00,iops,average=,5.21,MB/s,47139.20,iops
41.04,s,0.00,MB/s,0.00,iops,average=,5.09,MB/s,45990.46,iops
42.04,s,0.00,MB/s,0.00,iops,average=,4.97,MB/s,44896.37,iops
43.04,s,0.00,MB/s,0.00,iops,average=,4.85,MB/s,43853.13,iops
1.00,s,86.04,MB/s,777774.44,iops,average=,86.04,MB/s,777774.44,iops
2.01,s,85.75,MB/s,775099.45,iops,average=,85.89,MB/s,776427.32,iops
3.03,s,84.09,MB/s,760157.76,iops,average=,85.29,MB/s,770977.72,iops
4.04,s,65.15,MB/s,588946.00,iops,average=,80.24,MB/s,725313.53,iops
5.06,s,57.87,MB/s,523084.18,iops,average=,75.76,MB/s,684848.26,iops
6.07,s,51.40,MB/s,464598.11,iops,average=,71.69,MB/s,648045.64,iops
7.08,s,50.67,MB/s,458035.70,iops,average=,68.69,MB/s,620907.33,iops
8.09,s,50.50,MB/s,456454.88,iops,average=,66.42,MB/s,600355.83,iops
9.10,s,44.72,MB/s,404246.08,iops,average=,64.01,MB/s,578618.67,iops
10.11,s,55.68,MB/s,503345.80,iops,average=,63.18,MB/s,571113.90,iops
11.12,s,45.16,MB/s,408251.43,iops,average=,61.54,MB/s,556323.41,iops
12.13,s,55.05,MB/s,497585.45,iops,average=,61.00,MB/s,551440.56,iops
13.14,s,49.22,MB/s,444932.69,iops,average=,60.10,MB/s,543255.34,iops
1.00,s,86.27,MB/s,779788.53,iops,average=,86.27,MB/s,779788.53,iops
2.01,s,86.49,MB/s,781796.65,iops,average=,86.38,MB/s,780799.94,iops
3.03,s,13.27,MB/s,119946.71,iops,average=,61.89,MB/s,559444.68,iops
1.00,s,86.09,MB/s,778174.64,iops,average=,86.09,MB/s,778174.64,iops
2.01,s,86.00,MB/s,777385.75,iops,average=,86.04,MB/s,777777.34,iops
3.03,s,13.75,MB/s,124275.99,iops,average=,61.83,MB/s,558869.98,iops
4.03,s,1.90,MB/s,17219.60,iops,average=,46.93,MB/s,424208.71,iops
5.03,s,1.90,MB/s,17176.22,iops,average=,37.98,MB/s,343294.09,iops
6.03,s,1.90,MB/s,17196.45,iops,average=,32.00,MB/s,289219.05,iops
7.03,s,1.90,MB/s,17212.25,iops,average=,27.72,MB/s,250528.96,iops
8.03,s,1.90,MB/s,17185.28,iops,average=,24.50,MB/s,221471.44,iops
9.03,s,1.90,MB/s,17209.49,iops,average=,22.00,MB/s,198852.35,iops
10.03,s,1.90,MB/s,17201.62,iops,average=,19.99,MB/s,180742.64,iops
11.03,s,1.90,MB/s,17174.54,iops,average=,18.35,MB/s,165913.96,iops
12.04,s,1.90,MB/s,17212.17,iops,average=,16.99,MB/s,153553.35,iops
13.04,s,1.90,MB/s,17191.43,iops,average=,15.83,MB/s,143088.50,iops
14.04,s,1.90,MB/s,17177.18,iops,average=,14.84,MB/s,134114.24,iops
15.04,s,1.90,MB/s,17204.22,iops,average=,13.98,MB/s,126335.96,iops
16.04,s,1.90,MB/s,17185.37,iops,average=,13.22,MB/s,119526.64,iops
17.05,s,0.14,MB/s,1272.07,iops,average=,12.45,MB/s,112529.36,iops
18.05,s,0.00,MB/s,0.00,iops,average=,11.76,MB/s,106292.78,iops
19.05,s,0.00,MB/s,0.00,iops,average=,11.14,MB/s,100711.41,iops
20.05,s,0.00,MB/s,0.00,iops,average=,10.59,MB/s,95686.94,iops
21.05,s,0.00,MB/s,0.00,iops,average=,10.08,MB/s,91140.01,iops
22.05,s,0.00,MB/s,0.00,iops,average=,9.63,MB/s,87005.59,iops
23.05,s,0.00,MB/s,0.00,iops,average=,9.21,MB/s,83230.00,iops
24.05,s,0.00,MB/s,0.00,iops,average=,8.82,MB/s,79768.45,iops
25.05,s,0.00,MB/s,0.00,iops,average=,8.47,MB/s,76583.35,iops
26.05,s,0.00,MB/s,0.00,iops,average=,8.15,MB/s,73642.85,iops
27.05,s,0.00,MB/s,0.00,iops,average=,7.85,MB/s,70919.81,iops
28.05,s,0.00,MB/s,0.00,iops,average=,7.57,MB/s,68390.96,iops
29.05,s,0.00,MB/s,0.00,iops,average=,7.31,MB/s,66036.25,iops
30.05,s,0.00,MB/s,0.00,iops,average=,7.06,MB/s,63838.29,iops
31.05,s,0.00,MB/s,0.00,iops,average=,6.83,MB/s,61781.94,iops
32.05,s,0.00,MB/s,0.00,iops,average=,6.62,MB/s,59853.93,iops
33.05,s,0.00,MB/s,0.00,iops,average=,6.42,MB/s,58042.60,iops
34.05,s,0.00,MB/s,0.00,iops,average=,6.23,MB/s,56337.69,iops
35.05,s,0.00,MB/s,0.00,iops,average=,6.05,MB/s,54730.09,iops
36.05,s,0.00,MB/s,0.00,iops,average=,5.89,MB/s,53211.68,iops
37.05,s,0.00,MB/s,0.00,iops,average=,5.73,MB/s,51775.25,iops
38.05,s,0.00,MB/s,0.00,iops,average=,5.58,MB/s,50414.33,iops
39.05,s,0.00,MB/s,0.00,iops,average=,5.43,MB/s,49123.12,iops
40.05,s,0.00,MB/s,0.00,iops,average=,5.30,MB/s,47896.40,iops
41.05,s,0.00,MB/s,0.00,iops,average=,5.17,MB/s,46729.46,iops
42.05,s,0.00,MB/s,0.00,iops,average=,5.05,MB/s,45618.02,iops
43.05,s,0.00,MB/s,0.00,iops,average=,4.93,MB/s,44558.23,iops
44.05,s,0.00,MB/s,0.00,iops,average=,4.82,MB/s,43546.57,iops
45.05,s,0.00,MB/s,0.00,iops,average=,4.71,MB/s,42579.82,iops
46.05,s,66.24,MB/s,598809.29,iops,average=,6.05,MB/s,54660.28,iops
1.00,s,86.75,MB/s,784168.03,iops,average=,86.75,MB/s,784168.03,iops
2.01,s,86.44,MB/s,781340.23,iops,average=,86.59,MB/s,782743.85,iops
3.03,s,12.63,MB/s,114204.46,iops,average=,61.82,MB/s,558861.07,iops
4.03,s,1.90,MB/s,17189.98,iops,average=,46.93,MB/s,424201.83,iops
5.03,s,1.90,MB/s,17194.57,iops,average=,37.98,MB/s,343284.64,iops
6.03,s,1.90,MB/s,17192.43,iops,average=,31.99,MB/s,289205.27,iops
7.03,s,1.91,MB/s,17225.51,iops,average=,27.71,MB/s,250516.35,iops
8.03,s,1.90,MB/s,17190.62,iops,average=,24.50,MB/s,221459.43,iops
9.03,s,1.90,MB/s,17192.48,iops,average=,22.00,MB/s,198838.23,iops
10.03,s,1.90,MB/s,17192.60,iops,average=,19.99,MB/s,180727.92,iops
11.03,s,1.90,MB/s,17175.35,iops,average=,18.35,MB/s,165899.68,iops
12.03,s,1.90,MB/s,17217.73,iops,average=,16.99,MB/s,153540.47,iops
13.03,s,1.90,MB/s,17167.39,iops,average=,15.83,MB/s,143074.23,iops
14.04,s,1.90,MB/s,17189.57,iops,average=,14.84,MB/s,134101.66,iops
15.04,s,1.91,MB/s,17221.49,iops,average=,13.97,MB/s,126325.15,iops
16.04,s,1.90,MB/s,17183.64,iops,average=,13.22,MB/s,119516.58,iops
17.04,s,0.12,MB/s,1047.61,iops,average=,12.45,MB/s,112560.06,iops
18.04,s,0.00,MB/s,0.00,iops,average=,11.76,MB/s,106318.77,iops
19.04,s,0.00,MB/s,0.00,iops,average=,11.14,MB/s,100733.40,iops
20.04,s,0.00,MB/s,0.00,iops,average=,10.59,MB/s,95705.59,iops
21.04,s,0.00,MB/s,0.00,iops,average=,10.08,MB/s,91155.80,iops
22.04,s,0.00,MB/s,0.00,iops,average=,9.63,MB/s,87018.98,iops
23.04,s,0.00,MB/s,0.00,iops,average=,9.21,MB/s,83241.32,iops
24.04,s,0.00,MB/s,0.00,iops,average=,8.83,MB/s,79778.02,iops
25.04,s,0.00,MB/s,0.00,iops,average=,8.47,MB/s,76591.39,iops
26.04,s,0.00,MB/s,0.00,iops,average=,8.15,MB/s,73649.56,iops
27.04,s,0.00,MB/s,0.00,iops,average=,7.85,MB/s,70925.35,iops
28.04,s,0.00,MB/s,0.00,iops,average=,7.57,MB/s,68395.49,iops
29.04,s,0.00,MB/s,0.00,iops,average=,7.31,MB/s,66039.89,iops
30.04,s,0.00,MB/s,0.00,iops,average=,7.06,MB/s,63841.14,iops
31.04,s,0.00,MB/s,0.00,iops,average=,6.83,MB/s,61784.09,iops
32.04,s,0.00,MB/s,0.00,iops,average=,6.62,MB/s,59855.46,iops
33.04,s,0.00,MB/s,0.00,iops,average=,6.42,MB/s,58043.59,iops
34.04,s,0.00,MB/s,0.00,iops,average=,6.23,MB/s,56338.20,iops
35.04,s,0.00,MB/s,0.00,iops,average=,6.05,MB/s,54730.16,iops
36.04,s,0.00,MB/s,0.00,iops,average=,5.89,MB/s,53211.36,iops
37.04,s,0.00,MB/s,0.00,iops,average=,5.73,MB/s,51774.59,iops
38.04,s,0.00,MB/s,0.00,iops,average=,5.58,MB/s,50413.36,iops
39.04,s,0.00,MB/s,0.00,iops,average=,5.43,MB/s,49121.87,iops
40.04,s,0.00,MB/s,0.00,iops,average=,5.30,MB/s,47894.91,iops
41.04,s,0.00,MB/s,0.00,iops,average=,5.17,MB/s,46727.74,iops
42.04,s,0.00,MB/s,0.00,iops,average=,5.05,MB/s,45616.11,iops
43.04,s,0.00,MB/s,0.00,iops,average=,4.93,MB/s,44556.14,iops
44.04,s,0.00,MB/s,0.00,iops,average=,4.82,MB/s,43544.30,iops
45.04,s,0.00,MB/s,0.00,iops,average=,4.71,MB/s,42577.41,iops
46.04,s,0.00,MB/s,0.00,iops,average=,4.61,MB/s,41652.52,iops
47.04,s,0.00,MB/s,0.00,iops,average=,4.51,MB/s,40766.96,iops
48.04,s,0.00,MB/s,0.00,iops,average=,4.42,MB/s,39918.28,iops
49.04,s,0.00,MB/s,0.00,iops,average=,4.33,MB/s,39104.20,iops
50.04,s,0.00,MB/s,0.00,iops,average=,4.24,MB/s,38322.67,iops
51.04,s,0.00,MB/s,0.00,iops,average=,4.16,MB/s,37571.76,iops
52.04,s,0.00,MB/s,0.00,iops,average=,4.08,MB/s,36849.72,iops
53.04,s,0.00,MB/s,0.00,iops,average=,4.00,MB/s,36154.90,iops
54.04,s,0.00,MB/s,0.00,iops,average=,3.93,MB/s,35485.80,iops
55.04,s,0.00,MB/s,0.00,iops,average=,3.85,MB/s,34841.02,iops
56.04,s,0.00,MB/s,0.00,iops,average=,3.79,MB/s,34219.25,iops
57.04,s,0.00,MB/s,0.00,iops,average=,3.72,MB/s,33619.29,iops
58.04,s,0.00,MB/s,0.00,iops,average=,3.66,MB/s,33040.00,iops
59.04,s,0.00,MB/s,0.00,iops,average=,3.59,MB/s,32480.33,iops
60.04,s,0.00,MB/s,0.00,iops,average=,3.53,MB/s,31939.31,iops
61.04,s,0.00,MB/s,0.00,iops,average=,3.48,MB/s,31416.02,iops
62.04,s,0.00,MB/s,0.00,iops,average=,3.42,MB/s,30909.59,iops
63.04,s,0.00,MB/s,0.00,iops,average=,3.37,MB/s,30419.24,iops
64.04,s,0.00,MB/s,0.00,iops,average=,3.31,MB/s,29944.20,iops
65.04,s,0.00,MB/s,0.00,iops,average=,3.26,MB/s,29483.77,iops
66.04,s,0.00,MB/s,0.00,iops,average=,3.21,MB/s,29037.28,iops
67.04,s,0.00,MB/s,0.00,iops,average=,3.16,MB/s,28604.12,iops
68.04,s,0.00,MB/s,0.00,iops,average=,3.12,MB/s,28183.69,iops
69.04,s,0.00,MB/s,0.00,iops,average=,3.07,MB/s,27775.44,iops
70.04,s,0.00,MB/s,0.00,iops,average=,3.03,MB/s,27378.85,iops
71.04,s,0.00,MB/s,0.00,iops,average=,2.99,MB/s,26993.42,iops
72.04,s,0.00,MB/s,0.00,iops,average=,2.94,MB/s,26618.70,iops
73.04,s,0.00,MB/s,0.00,iops,average=,2.90,MB/s,26254.23,iops
74.04,s,0.00,MB/s,0.00,iops,average=,2.87,MB/s,25899.61,iops
75.04,s,0.00,MB/s,0.00,iops,average=,2.83,MB/s,25554.45,iops
76.04,s,0.00,MB/s,0.00,iops,average=,2.79,MB/s,25218.36,iops
77.04,s,0.00,MB/s,0.00,iops,average=,2.75,MB/s,24891.00,iops
78.04,s,0.00,MB/s,0.00,iops,average=,2.72,MB/s,24572.03,iops
79.04,s,0.00,MB/s,0.00,iops,average=,2.68,MB/s,24261.13,iops
80.04,s,0.00,MB/s,0.00,iops,average=,2.65,MB/s,23958.00,iops
81.04,s,0.00,MB/s,0.00,iops,average=,2.62,MB/s,23662.35,iops
82.04,s,0.00,MB/s,0.00,iops,average=,2.59,MB/s,23373.91,iops
83.04,s,0.00,MB/s,0.00,iops,average=,2.55,MB/s,23092.41,iops
84.04,s,0.00,MB/s,0.00,iops,average=,2.52,MB/s,22817.62,iops
